movieId,title,adult,homepage,original_language,overview,release_date,runtime,length
4767,Fiend Without a Face,False,missing,en,"An American airbase in Canada provokes resentment from the nearby residents after fallout from nuclear experiments at the base are blamed for a recent spate of disappearances. A captain from the airbase is assigned to investigate, and begins to suspect that an elderly British scientist who lives near the base and conducts research in the field of mind over matter knows more than he is letting on..",1958-07-03,74.0,74.0
5079,Jailhouse Rock,False,missing,en,"After serving time for manslaughter, young Vince Everett becomes a teenage rock star.",1957-11-08,96.0,96.0
25999,Man of a Thousand Faces,False,missing,en,"The life and career of vaudevillian and silent screen horror star Lon Chaney, his contentious relationship with his neurotic wife, and his premature death.",1957-10-01,122.0,122.0
3675,The Spirit of St. Louis,False,missing,en,Charles 'Slim' Lindbergh struggles to finance and design an airplane that will make his New York to Paris flight the first solo transatlantic crossing.,1957-04-19,135.0,135.0
8447,The Undead,False,missing,en,"Two psychics send a woman back in time to find out about her past-life experiences. She goes back as Helene, a woman from the Middle Ages who is to die at dawn under suspicion of being a witch. Then in an attempt to save Diana, and to keep all of time from being distorted, Quntis goes back in time to possibly convince Helene to let herself be killed. If she avoids her death, it will change history.",1957-03-01,71.0,71.0
4360,Zero Hour!,False,missing,en,"A routine flight turns into a major emergency as passengers and crew succumb to food poisoning - is there anyone on board who knows how to fly a plane? If that sounds vaguely familiar, it's because 'Airplane' was a send-up of this forerunner of the 1970s disaster movie. Written by Michael Brooke",1957-11-13,81.0,81.0
2287,Carve Her Name with Pride,False,missing,en,"Violette Bushell is the daughter of an English father and a French mother, living in London in the early years of World War 2. She meets a handsome young French soldier in the park and takes him back for the family Bastille day celebrations. They fall in love, marry and have a baby girl when Violette Szabo receives the dreaded telegram informing her of his death in North Africa. Shortly afterwards, Violette is approached to join the SOE (Special Operations Executive). Should she stay and look after her baby or ""do her duty"" ?",1958-02-18,119.0,119.0
8410,Corridors of Blood,False,missing,en,"An 1840s British surgeon, experiments with anesthetic gases in an effort to make surgery pain-free. While doing so, his demonstration before a panel of his peers ends in a horrific mishap with his patient awakening under the knife; he is forced to leave his position in disgrace. To complicate matters, he becomes addicted to the gases and gets involved with a gang of criminals, led by Black Ben and his henchman Resurrection Joe.",1958-12-01,86.0,86.0
7234,Giants and Toys,False,missing,ja,"Nishi is an advertising executive for a caramel company that is planning to launch a new product, in fierce competition with two other companies.",1958-06-22,95.0,95.0
25996,The Last Hurrah,False,missing,en,"An aging politician tries to get re-elected one last time in the changing world of the 1950s when TV started to play a bigger part in politics. Based loosely on the career of multi-term Boston Mayor James Michael Curley, this film examines the good and evil inherent in politics and all the things that go into an election. Tracy's uphill battle to stay in office is set against the political machinery that preyed on ethnic hatred and old-time money.",1958-10-24,121.0,121.0
2019,Machine-Gun Kelly,False,missing,en,"Machine-Gun Kelly, the famous bank robber, seldom without his Thompson machine gun.",1958-05-01,80.0,80.0
6785,Teacher's Pet,False,missing,en,A rugged city editor (Clark Gable) poses as a journalism student and flirts with the professor (Doris Day).,1958-04-01,120.0,120.0
8188,Torpedo Run,False,missing,en,A submarine commander is on a relentless pursuit of a Japanese aircraft carrier in the South Seas during World War II.,1958-10-24,98.0,98.0
25995,The Vikings,False,missing,en,"Hollywood legends Kirk Douglas, Tony Curtis, Ernest Borgnine and Janet Leigh dazzle in this epic chronicle of brutal rivalry and bloodthirsty ambition. Roaring through the ninth century with powerful performances and brilliant visual drama, The Vikings is a riveting spectacle of brutal action! Bitter hatred divides two brothers. Prince Einar is the son and heir of a savage Viking chieftain. Prince Eric is his unknowing half-brother, the b**tard offspring of Einar's father and an English queen. When the Vikings kidnap a princess, her beauty inflames the desires of both men, forcing a bloody duel that decides their fate... and the future of the English throne.",1958-06-28,111.0,111.0
915,Al Capone,False,missing,en,"In this unusually accurate biography, small-time hood Al Capone comes to Chicago at the dawn of Prohibition to be the bodyguard of racketeer Johnny Torrio. Capone's rise in Chicago gangdom is followed through murder, extortion, and political fraud. He becomes head of Chicago's biggest ""business,"" but moves inexorably toward his downfall and ignominious end.",1959-01-01,104.0,104.0
904,Picnic on the Grass,False,missing,fr,Picnic on the Grass is a 1959 film directed by Jean Renoir. It shares a title with the painting by Édouard Manet.,1959-11-11,91.0,91.0
8654,Invisible Invaders,False,missing,en,"Aliens, contacting scientist Adam Penner, inform him that they have been on the moon for twenty thousand years, undetected due to their invisibility, and have now decided to annihilate humanity unless all the nations of earth surrender immediately. Sequestered in an impregnable laboratory trying to find the aliens' weakness, Penner, his daughter, a no-nonsense army major and a squeamish scientist are attacked from outside by the aliens, who have occupied the bodies of the recently deceased.",1959-05-15,67.0,67.0
1945,The Human Condition II: Road to Eternity,False,missing,ja,"Kaji, having lost his exemption from military service by protecting Chinese prisoners from unjust punishment, has now been conscripted into the Japanese Kwantung Army. Despite his anti-militarism, Kaji excels in his training and tries to implement his ideals in his dealings with other soldiers in the face of the prevailing brutality. The film ends with the Soviet army's victorious onslaught.",1959-11-20,181.0,181.0
25993,Fires on the Plain,False,missing,ja,"An agonizing portrait of desperate Japanese soldiers stranded in a strange land during World War II, Kon Ichikawa’s Fires on the Plain is a compelling descent into psychological and physical oblivion. Denied hospital treatment for tuberculosis and cast off into the unknown, Private Tamura treks across an unfamiliar Philippine landscape, encountering an increasingly debased cross section of Imperial Army soldiers, who eventually give in to the most terrifying craving of all. Grisly yet poetic, Fires on the Plain is one of the most powerful works from one of Japanese cinema’s most versatile filmmakers.",1959-11-03,108.0,108.0
972,North West Frontier,False,missing,en,"In the rebellious northern frontier province of colonial India, British Army Captain Scott (Kenneth More), a young prince and the boy's governess (Lauren Bacall) escape by an obsolete train as they are relentlessly pursued by Muslim rebels intent on assassinating the prince.",1959-10-13,129.0,129.0
8618,The Nun's Story,False,missing,en,Gabrielle Van Der Mal gave up everything to become a nun. But her faith and her vows are forever being tested: first in the missionary Congo hospital where she assists the brilliant and handsome Dr. Fortunati and then at the mother house in France when World War II has broken out and the nuns are forbidden by the order to take sides.,1959-06-18,149.0,149.0
95115,Pickpocket,False,missing,fr,Michel is released from jail after serving a sentence for thievery. His mother dies and he resorts to pickpocketing as a means of survival.,1959-12-16,75.0,75.0
31374,Floating Weeds,False,missing,ja,"A troupe of travelling players arrive at a small seaport in the south of Japan. Komajuro Arashi, the aging master of the troupe, goes to visit his old flame Oyoshi and their son Kiyoshi, even though Kiyoshi believes Komajuro is his uncle. The leading actress Sumiko is jealous and so, in order to humiliate the master, persuades the younger actress Kayo to seduce Kiyoshi.",1959-11-17,119.0,119.0
8524,The Young Philadelphians,False,missing,en,"Up and coming young lawyer Anthony Lawrence faces several ethical and emotional dilemmas as he climbs the Philadelphia social ladder. His personal and professional skills are tested as he tries to balance the needs of his fiance Joan, the expectations of his colleagues and his own obligation to defend his friend Chester on a murder count.",1959-05-30,136.0,136.0
2363,The Leech Woman,False,missing,en,"An endocrinologist in a dysfunctional marriage with an aging, alcoholic wife journeys to Africa seeking a drug that will restore youth.",1960-05-01,77.0,77.0
6237,When a Woman Ascends the Stairs,False,missing,ja,"Keiko, whom everyone calls Mama, narrates her story: she's a hostess on the Ginza, 30, a widow. She describes life's vicious cycle: acting cheerful around drunks, dressing and living well to convey confidence, needing money for these expenses and for her demanding mother and brother, and knowing she's growing older. She's of an age when she must choose: to seek marriage (difficult given her tarnished occupation), to be a kept woman, or to borrow money to buy a bar of her own. Each route has dangers, including investors demanding a return on their loans. Keiko has a quiet dignity that attracts men, but are they what they seem? Does she actually have choices?",1960-01-15,111.0,111.0
69945,The Sundowners,False,missing,en,"In the Australian Outback, the Carmody family--Paddy, Ida and their teenage son Sean--are sheep drovers, always on the move. Ida and Sean want to settle down and buy a farm. Paddy wants to keep moving. A sheep-shearing contest, the birth of a child, drinking, gambling and a race horse will all have a part in the final decision.",1960-12-08,133.0,133.0
8462,Sunrise at Campobello,False,missing,en,"The story of Franklin Roosevelt's bout with polio at age 40 in 1921 and how his family (and especially wife Eleanor) cope with his illness. From being stricken while vacationing at Campobello to his triumphant nominating speech for Al Smith's presidency in 1924, the story follows the various influences on his life and his determination to recover - based on the award winning Broadway play of the same name.",1960-09-28,144.0,144.0
1086,The Bad Sleep Well,False,missing,ja,"A young executive hunts down his father’s killer. Continuing his legendary collaboration with actor Toshiro Mifune, Kurosawa combines elements of Hamlet and American film noir to chilling effect in exposing the corrupt boardrooms of postwar corporate Japan.",1960-09-15,151.0,151.0
7116,Bachelor in Paradise,False,missing,en,"A. J. Niles is the author of a series of 'Bachelor Books'. These books describe the romantic life of a bachelor in various cities of the world. But when he runs into trouble with the I.R.S. for back taxes, he needs to write another book fast, to pay them. His publisher decides a book about life in the American suburbs would be a hit, and settles him into Paradise Cove. One bachelor plus lonely housewives equals many angry husbands.",1961-11-01,109.0,109.0
49688,The Deadly Companions,False,missing,en,"Ex-army officer accidentally kills a woman's son, tries to make up for it by escorting the funeral procession through dangerous Indian territory.",1961-06-06,93.0,93.0
3930,The Four Horsemen of the Apocalypse,False,missing,en,Karl from Germany and Marcelo from France emigrated to Argentina and became brothers-in-law. Karl soon returned to Germany to serve in the army. Marcelo and his children Julio and Chichi became Argentinean citizens but later returned to Paris. Karl became a general with a son (Heinrich) in the SS and in WWII he got a high job within the occupation administration in France.,1962-02-07,153.0,153.0
8920,The Intruder,False,missing,en,A man in a gleaming white suit comes to a small Southern town on the eve of integration. He calls himself a social reformer. But what he does is stir up trouble--trouble he soon finds he can't control.,1962-05-14,84.0,84.0
5085,Murder She Said,False,missing,en,Miss Marple believes she’s seen a murder in a passing by train yet when the police find no evidence she decides to investigate it on her own. Her inquisitions lead her to a mountain top. The first of four films starring Margaret Rutherford as Miss Marple that all achieved cult status.,1961-01-01,87.0,87.0
8337,The Human Condition III: A Soldier's Prayer,False,missing,ja,"The Japanese forces having been shattered, Kaji and some comrades embark on an epic journey on foot southward to where Kaji hopes to rejoin Michiko. After surviving many perils he is captured by the Red Army and subjected to treatment that echoes that meted out to the Chinese.",1961-01-28,191.0,191.0
8008,Paris Blues,False,missing,en,"Ram Bowen and Eddie Cook are two expatriate jazz musicians living in Paris where, unlike America at the time, Jazz musicians are celebrated and racism is a non-issue. When they meet and fall in love with two young American girls, Lillian and Connie, who are vacationing in France, Ram and Eddie must decide whether they should move back to America with them, or stay in Paris for the freedom it allows them. Ram, who wants to be a serious composer, finds Paris more exciting than America and is reluctant to give up his music for a relationship, and Eddie wants to stay for the city's more tolerant racial atmosphere.",1961-09-27,98.0,98.0
4420,Taste of Fear,False,missing,en,"A wheelchair-bound young girl returns to her father's estate after ten years, and although she's told he's away, she keeps seeing his dead body on the estate.",1961-06-05,81.0,81.0
4319,Advise & Consent,False,missing,en,"A Senate investigation into the President's newly-nominated Secretary of State gives light to a secret from the past, which may not only ruin the candidate, but the President's character as well.",1962-06-06,139.0,139.0
1019,David and Lisa,False,missing,en,"The emotional story of a young man in a mental institution for teens who begins to understand his psychosis in the environment of others with mental and emotional problems. He finds intimacy with Lisa, a young woman suffering from schizophrenia.",1962-12-26,95.0,95.0
2662,Eegah,False,missing,en,"Teenagers stumble across a prehistoric caveman, who goes on a rampage.",1962-06-08,90.0,90.0
8848,Harakiri,False,missing,ja,"Peace in 17th-century Japan causes the Shogunate's breakup of warrior clans, throwing thousands of samurai out of work and into poverty. An honorable end to such fate under the samurai code is ritual suicide, or hara-kiri.",1962-09-15,135.0,135.0
7209,The Loneliness of the Long Distance Runner,False,missing,en,"A rebellious youth, sentenced to a boy's reformatory for robbing a bakery, rises through the ranks of the institution through his prowess as a long distance runner. During his solitary runs, reveries of his life and times before his incarceration lead him to re-evaluate his privileged status as the Governor's prize runner.",1962-09-20,104.0,104.0
8199,The Music Man,False,missing,en,"A con man comes to an Iowa town with a scam using a boy's marching band program, but things don't go according to plan.",1962-06-19,151.0,151.0
6643,Mutiny on the Bounty,False,missing,en,"The Bounty leaves Portsmouth in 1787. Its destination: to sail to Tahiti and load bread-fruit. Captain Bligh will do anything to get there as fast as possible, using any means to keep up a strict discipline. When they arrive at Tahiti, it is like a paradise for the crew, something completely different than the living hell aboard the ship. On the way back to England, officer Fletcher Christian becomes the leader of a mutiny.",1962-11-08,178.0,178.0
3404,An Occurrence at Owl Creek Bridge,False,missing,en,"During the Civil War, a Southern civilian is about to be hanged for attempting to sabotage a railway bridge. When the execution takes place from the bridge, the rope breaks and he begins his escape toward home.",1962-05-01,28.0,28.0
970,The Four Days of Naples,False,missing,it,not available,1962-01-01,124.0,124.0
3196,Il Sorpasso,False,missing,it,"Roberto, a shy law student in Rome, meets Bruno, a forty-year-old exuberant, capricious man, who takes him for a drive through the Roman and Tuscany countries in the summer.",1962-12-04,105.0,105.0
7942,The Wonderful World of the Brothers Grimm,False,missing,en,"The Grimm brothers Wilhelm and Jacob, known for their literary works in the nineteenth century, have their lives dramatized. In the movie they write a family history for a duke which includes reenactments of three of their stories including ""The Dancing Princess,"" ""The Cobbler and the Elves"" and ""The Singing Bone.""",1962-08-07,135.0,135.0
3871,L'eclisse,False,missing,it,"A young woman meets a vital young man, but their love affair is doomed because of the man's materialistic nature.",1962-04-12,126.0,126.0
7700,Les Carabiniers,False,missing,fr,"During a war in an imaginary country, unscrupulous soldiers recruit poor farmers with promises of an easy and happy life. Two of these farmers write to their wives of their exploits.",1963-05-31,85.0,85.0
916,The Cardinal,False,missing,en,"A young Catholic priest from Boston confronts bigotry, Naziism, and his own personal conflicts as he rises to the office of cardinal.",1963-12-12,175.0,175.0
6260,The Incredibly Strange Creatures Who Stopped Living and Became Mixed-Up Zombies!!?,False,missing,en,"Beatnick Jerry takes his girl, Angie to the carnival. Angie wants to go see the gypsy fortune teller, Jerry does not but relents. After visiting the fortune teller and hearing bad news, Jerry goes alone to see Carmelita, the dancer (the fortune teller's sister). He is invited backstage and is mesmerized into becoming a psychotic killer. Angie, and Jerry's best friend Harold realize something is amiss when Jerry tries to kill Angie.",1964-02-10,82.0,82.0
7335,The Kiss of the Vampire,False,missing,en,"Honeymooning in Bavaria, the young couple become stranded and are forced to stay the night in the area. Doctor Ravna, owner of the impressive chateau that sits imposingly above the village, invites them to dinner that evening. Their association with Ravna and his charming, beautiful family is to prove disastrous as they become unwittingly embroiled with this family of vampires who seek to initiate them into their diabolical creed.",1963-09-11,88.0,88.0
2087,Love with the Proper Stranger,False,missing,en,"When a one-night stand results in pregnancy, a musician and a young girl try to resolve the issue together.",1963-12-25,102.0,102.0
2939,McLintock!,False,missing,en,"George Washington McLintock, 'GW' to friends and foes alike, is a cattle baron and the richest man in the territory. He anxiously awaits the return of his daughter Becky who has been away at school for the last two years. He's also surprised to see that his wife Katherine has also returned. She had left him some years before without really explaining what he done but she does make the point of saying that she's returned to take their daughter back to the State Capitol with her. GW is highly respected by everyone around him including the farmers who are pouring into the territories with free grants of land and the Indians who are under threat of being relocated to another reservation. Between his wife, his headstrong daughter, the crooked land agent and the thieving government Indian agent, GW tries to keep the peace and do what is best for everyone.",1963-11-13,127.0,127.0
7822,Murder at the Gallop,False,missing,en,Miss Marple and Mr Stringer are witness to the death of the very old and rich Mr. Enderby by heart attack. Yet they have their doubts about what happened. The police don’t believe them thus leading Miss Marple to yet again investigate by herself. A cult film starring Margaret Rutherford.,1963-01-01,81.0,81.0
32525,A New Kind of Love,False,missing,en,"The fashion industry and Paris provide the setting for a comedy surrounding the mistaken impression that Samantha Blake (Joanne Woodward) is a high-priced call girl, who is to be interviewed by Steve Sherman (Paul Newman), a journalist looking for insights on the profession.",1963-10-10,110.0,110.0
6358,The Prize,False,missing,en,"For some reason, this year's Nobel prize in literature has been awarded to the young author Andrew Craig, who seems to be more interested in women and drinking than writing. Another laureate is Dr. Max Stratman, the famous German-American physicist who comes to Stockholm with his young and beautiful niece Emily. The Foreign Department also gives him an assistant during his stay, Miss Andersson. Craig soon notices that Dr. Stratman is acting strangely. The second time they meet, Dr. Stratman does not even recognize him.",1963-12-25,134.0,134.0
2661,Sunday in New York,False,missing,en,"Eileen is 22 and is smarting from her breakup with Russ. She comes to New York to visit her brother, Adam, who is an airline pilot. Eileen confides to her brother that she thinks she may be the only 22 year old virgin left in the world. Adam assures her that sex is not what all men look for and insists he hasn't slept around. Of course, Adam is lying and is in hot pursuit of a tryst with his occasional girlfriend Mona. However, Adam's date with Mona has a series of job related interruptions. Meanwhile, Eileen decides to see if she can have some fun for herself in New York, and seems to find the perfect candidate in Mike, a man she meets on the bus. But things get complicated when Russ pops in with a proposal and a mistaken assumption.",1963-11-13,105.0,105.0
4357,Crooks in Clover,False,missing,fr,"An aging gangster, Fernand Naudin is hoping for a quiet retirement when he suddenly inherits a fortune from an old friend, a former gangster supremo known as the Mexican. If he is ambivalent about his new found wealth, Fernand is positively nonplussed to discover that he has also inherited his benefactor’s daughter, Patricia. Unfortunately, not only does Fernand have to put up with the thoroughly modern Patricia and her nauseating boyfriend, but he also had to contend with the Mexican’s trigger-happy former employees, who are determined to make a claim.",1963-11-27,105.0,105.0
6629,36 Hours,False,missing,en,"Germans kidnap an American major and try to convince him that World War II is over, so that they can get details about the Allied invasion of Europe out of him.",1964-11-26,115.0,115.0
3121,Becket,False,missing,en,"King Henry II of England has trouble with the Church. When the Archbishop of Canterbury dies, he has a brilliant idea. Rather than appoint another pious cleric loyal to Rome and the Church, he will appoint his old drinking and wenching buddy, Thomas Becket, technically a deacon of the church, to the post. Unfortunately, Becket takes the job seriously and provides abler opposition to Henry.",1964-03-11,148.0,148.0
2362,Behold a Pale Horse,False,missing,en,"Manuel Artiguez, a famous bandit during the Spanish civil war, has lived in French exile for 20 years. When his mother is dying he considers visiting her secretly in his Spanish home town. But his biggest enemy, the Spanish police officer Vinolas, prepared a trap at the hospital as a chance to finally catch Artiguez.",1964-08-14,118.0,118.0
4356,The Best Man,False,missing,en,The other party is in disarray. Five men vie for the party nomination for president. No one has a majority as the first ballot closes and the front-runners begin to decide how badly they want the job.,1964-04-05,102.0,102.0
1944,"Hush... Hush, Sweet Charlotte",False,missing,en,"An aging, reclusive Southern belle plagued by a horrifying family secret descends into madness after the arrival of a lost relative.",1964-12-15,133.0,133.0
95113,The Killers,False,missing,en,"Surprised that their contract victim didn't try to run away from them, two professional hit men try to find out who hired them and why.",1964-07-07,93.0,93.0
5372,The Naked Kiss,False,missing,en,A former prostitute discovers that her philanthropic fiance is involved in perversion.,1964-10-29,93.0,93.0
8616,Onibaba,False,missing,ja,"In medieval times, on a remote plain, a widow and her mother-in-law kill wandering samurai, put their bodies in a hole in the ground and sell their armour and valuables, until the daughter-in-law falls in love with one of their intended victims.",1964-11-21,103.0,103.0
7571,Robin and the 7 Hoods,False,missing,en,"In prohibition-era Chicago, the corrupt sheriff and Guy Gisborne, a south-side racketeer, knock off the boss Big Jim. Everyone falls in line behind Guy except Robbo, who controls the north side. Although he's out-gunned, Robbo wants to keep his own territory. A pool-playing dude from Indiana and the director of a boys' orphanage join forces with Robbo; and, when he gives some money to the orphanage, he becomes the toast of the town as a hood like Robin Hood. Meanwhile, Guy schemes to get rid of Robbo, and Big Jim's heretofore unknown daughter Marian appears and goes from man to man trying to find an ally in her quest to run the whole show. Can Robbo hold things together?",1964-06-24,123.0,123.0
31109,Robinson Crusoe on Mars,False,missing,en,"Stranded on Mars with only a monkey as a companion, an astronaut must figure out how to find oxygen, water, and food on the lifeless planet.",1964-06-01,110.0,110.0
5017,Spider Baby,False,missing,en,"The story follows a family of inbreeds who have been afflicted by a genetic disorder known as 'Merrye syndrome', named after the family in which the disorder developed. This malady causes its victims to enter a state of age regression that starts at the age of ten and continues throughout the remainder of the person's life, rendering them with the intelligence of a child. The final generation of the family has been entrusted to the care of the family chauffeur (Lon Chaney Jr), and all is well for these odd people until a greedy branch of the family decides that they want to relieve the family of its home. Mental illness has always, and will always be, a fascinating subject for horror movies as it probes into the unknown and Spider Baby makes best use of that fact.",1967-12-24,81.0,81.0
935,The Visit,False,missing,en,"Carla Zachanassian had a child by Serge Miller as a teenager. When Serge refused to marry her, she was driven out of town. By her own wit and cunning, she has returned as a multi-millionaire for a visit. The town lays out the red carpet expecting big things from Carla, only to learn that her sole purpose is to see Serge Miller killed...",1964-01-01,100.0,100.0
4294,What a Way to Go!,False,missing,en,"This black comedy opens with Louisa Foster donating a multimillion dollar check to the IRS. The tax department thinks she's crazy and sends her to a psychiatrist. She then discusses her four marriages, in which all of her husbands became incredibly rich and died prematurely because of their drive to be rich.",1964-05-12,111.0,111.0
6611,Docking the Boat,False,missing,sv,"On the island, the hosts of a traditional Swedish crayfish party are awaiting their guests. The crayfish are freshly boiled, red and delicious. The guests are in their boat, sailing towards the island. They are bringing along the drinks for the evening's party. Everyone is prepared to enjoy the evening. But first they've got to dock the boat... Docking the boat (Att angöra en brygga) is the second film by the legendary Swedish comedy film makers Hans Alfredson and Tage Danielsson. It has become one of the greatest classics in Swedish film history.",1965-12-26,101.0,101.0
2848,The Battle of Algiers,False,missing,it,Tracing the struggle of the Algerian Front de Liberation Nationale to gain freedom from French colonial rule as seen through the eyes of Ali from his start as a petty thief to his rise to prominence in the organisation and capture by the French in 1957. The film traces the rebels' struggle and the increasingly extreme measures taken by the French government to quell the revolt.,1966-09-08,121.0,121.0
6830,A Charlie Brown Christmas,False,missing,en,"When Charlie Brown complains about the overwhelming materialism that he sees amongst everyone during the Christmas season, Lucy suggests that he become director of the school Christmas pageant. Charlie Brown accepts, but is a frustrating struggle. When an attempt to restore the proper spirit with a forlorn little fir Christmas tree fails, he needs Linus' help to learn the meaning of Christmas.",1965-12-09,25.0,25.0
3207,Dracula: Prince of Darkness,False,missing,en,"Whilst vacationing in the Carpathian Mountain, two couples stumble across the remains of Count Dracula's castle. The Count's trusted servant kills one of the men, suspending the body over the Count's ashes so that the blood drips from the corpse and saturates the blackened remains. The ritual is completed, the Count revived and his attentions focus on the dead man's wife who is to become his partner; devoted to an existence of depravity and evil.",1966-01-09,90.0,90.0
899,The Hallelujah Trail,False,missing,en,"A wagon train heads for Denver with a cargo of whisky for the miners. Chaos ensues as the Temperance League, the US cavalry, the miners and the local Indians all try to take control of the valuable cargo.",1965-06-23,165.0,165.0
6527,The Heroes of Telemark,False,missing,en,"Set in German-occupied Norway, this is an embellished account of the remarkable efforts of the Norwegian resistance to sabotage the German development of the atomic bomb. Resistance fighter Knut Straud enlists the reluctant physicist Rolf Pedersen in an effort to destroy the German heavy water production plant near the village of Rjukan in rural Telemark. In the process, Pedersen discovers that hi",1965-11-22,131.0,131.0
9012,The Hill,False,missing,en,"North Africa, World War II. British soldiers on the brink of collapse push beyond endurance to struggle up a brutal incline. It's not a military objective. It's The Hill, a manmade instrument of torture, a tower of sand seared by a white-hot sun. And the troops' tormentors are not the enemy, but their own comrades-at-arms.",1965-06-22,123.0,123.0
1226,In Harm's Way,False,missing,en,A naval officer reprimanded after Pearl Harbor is later promoted to rear admiral and gets a second chance to prove himself against the Japanese.,1965-04-06,165.0,165.0
84098,Incubus,False,missing,eo,"On a strange island inhabited by demons and spirits, a man battles the forces of evil.",1966-10-26,78.0,78.0
7705,The Loved One,False,missing,en,"Newly arrived in Hollywood from England, Dennis Barlow finds he has to arrange his uncle's interment at the highly-organised and very profitable Whispering Glades funeral parlour. His fancy is caught by one of their cosmeticians, Aimee Thanatogenos. But he has three problems - the strict rules of owner Blessed Reverand Glenworthy, the rivalry of embalmer Mr Joyboy, and the shame of now working himself at The Happy Hunting Ground pets' memorial home.",1965-10-11,122.0,122.0
30712,Major Dundee,False,missing,en,"During the last winter of the Civil War, cavalry officer Amos Dundee leads a contentious troop of Army regulars, Confederate prisoners and scouts on an expedition into Mexico to destroy a band of Apaches who have been raiding U.S. bases in Texas.",1965-04-07,123.0,123.0
33917,Operation Crossbow,False,missing,en,Allied agents infiltrate the Nazi rocket complex at Peenemunde in order to obtain their secrets and sabotage the plant.The film alternates between German developments of the V-1 missile and V-2 rocket (with a German cast speaking their own language) and discovery by British Intelligence of the weapon.,1965-04-01,115.0,115.0
5604,Ride in the Whirlwind,False,missing,en,"Three cowhands, between jobs, have the bad dumb luck to pitch night camp in the same valley as a cabin full of guys who just robbed a stagecoach and killed the guard. Come morning, a posse arrives, forms up along the ridge, and takes for granted that everyone down below is guilty--fit for either shooting to bits or hanging from a tree, whichever comes first. Precisely half of Ride in the Whirlwind's 82 minutes is devoted to tapping the matter-of-fact, absurdist horror of that situation. In the remaining half, the two surviving cowpokes (Jack Nicholson and Cameron Mitchell) seek shelter at a farmhouse where they reluctantly threaten the farmer, accept breakfast from his wife, flirt with his daughter (Millie Perkins), play some checkers, and hope to remain undetected till nightfall.",1966-10-23,82.0,82.0
3559,A Thousand Clowns,False,missing,en,"Twelve-year-old Nick lives with his Uncle Murray, a Mr.Micawber-like Dickensian character who keeps hoping something won't turn up. What turns up is a social worker, who falls in love with Murray and a bit in love with Nick. As the child welfare people try to force Murray to become a conventional man (as the price they demand for allowing him to keep Nick), the nephew, who until now has gloried in his Uncle's iconoclastic approach to life, tries to play mediator. But when he succeeds, he is alarmed by the uncle's willingness to cave in to society in order to save the relationship.",1965-12-13,118.0,118.0
5603,The Train,False,missing,en,"As the Allied forces approach Paris in August 1944, German Colonel Von Waldheim is desperate to take all of France's greatest paintings to Germany. He manages to secure a train to transport the valuable art works even as the chaos of retreat descends upon them. The French resistance however wants to stop them from stealing their national treasures but have received orders from London that they are not to be destroyed. The station master, Labiche, is tasked with scheduling the train and making it all happen smoothly but he is also part of a dwindling group of resistance fighters tasked with preventing the theft. He and others stage an elaborate ruse to keep the train from ever leaving French territory.",1964-09-21,133.0,133.0
56015,Andrei Rublev,False,missing,ru,"An expansive Russian drama, this film focuses on the life of revered religious icon painter Andrei Rublev. Drifting from place to place in a tumultuous era, the peace-seeking monk eventually gains a reputation for his art. But after Rublev witnesses a brutal battle and unintentionally becomes involved, he takes a vow of silence and spends time away from his work. As he begins to ease his troubled soul, he takes steps towards becoming a painter once again.",1966-12-16,205.0,205.0
5470,Au Hasard Balthazar,False,missing,fr,"The sad life and death of Balthazar, a donkey, from an idyllic childhood surrounded by loving children, through adulthood as a downtrodden beast of burden. His life is paralleled with that of the girl who named him, and as she is humiliated by her sadistic lover, so he is beaten by his owner. But he finds a kind of peace when he is employed by an old miller who thinks he is a reincarnated saint.",1966-05-25,95.0,95.0
6669,Batman,False,missing,en,The Dynamic Duo faces four super-villains who plan to hold the world for ransom with the help of a secret invention that instantly dehydrates people.,1966-07-30,105.0,105.0
1283,Grand Prix,False,missing,en,"Grand Prix driver Pete Aron is fired by his team after a crash at Monaco that injures his teammate, Scott Stoddard. While Stoddard struggles to recover, Aron begins to drive for another team, and starts dating Stoddard's wife.",1966-12-21,176.0,176.0
4188,Khartoum,False,missing,en,"English General Charles George Gordon, a devout Christian, is appointed military governor of Anglo-Egyptian Sudan by the Prime Minister. Ordered to evacuate Egyptians from the Sudan, Gordon stays on to protect the people of Khartoum, who are under threat of being conquered by a Muslim army.",1966-06-09,134.0,134.0
1943,Dragon Inn,False,missing,zh,"General Yu is executed after having been accused of treason by the powerful eunuchs, and his children will be deported. Eunuchs plotting to kill even the children, and prepare an ambush on Dragon's shelter in the middle of the desert. There are other guests, who are also interested in the deal.",1967-10-21,111.0,111.0
3417,Manos: The Hands of Fate,False,missing,en,"A family gets lost on the road and stumbles upon a hidden, underground, devil-worshiping cult led by the fearsome Master and his servant Torgo.",1966-11-15,74.0,74.0
25972,Closely Watched Trains,False,missing,cs,"In a small town still occupied by the Germans as World War II's tide is turning toward the Allies, apprentice train-watcher Milos is oblivious to the war. Instead, he is obsessed with having his first sexual experience. Despite the favors of train conductor Masa, Milos has no luck. His quest leads him to a female Resistance fighter who, in passing, recruits him to the cause. As Milos finally finds love, danger draws closer.",1966-11-18,89.0,89.0
