movieId,imdbId,tmdbId
1632,120151,33657
1680,120148,10215
6425,120142,36807
1583,120133,17834
26999,120131,9732
1755,120122,25719
1181,120121,150823
1600,120112,38295
1055,120107,38153
1619,120102,978
1487,120094,16052
1717,120082,4233
1479,120053,10003
1465,120036,25624
1564,120034,65889
1513,120032,9611
1646,120029,36797
1769,120008,11702
879,120004,11015
1686,119994,9407
1672,119978,11975
1476,119951,9403
1810,119942,9440
1442,119937,26306
2237,119934,22256
1726,119925,9922
2007,119910,38509
3064,119908,18222
1647,119906,12628
1593,119896,9413
1655,119891,9827
1456,119887,17949
1616,119874,6623
1507,119859,77223
1581,119848,18080
2801,119843,39780
4698,119842,57745
1668,119832,12616
1784,119822,2898
1715,119819,49728
1759,119815,21253
1529,119809,1811
7048,119807,11676
1846,119792,21252
1355,119791,2212
1771,119784,12238
1404,119783,46027
2171,119778,41469
3620,119746,98502
2697,119743,55955
1569,119738,8874
1767,119734,39424
1422,119731,9415
1684,119723,38904
1731,119718,9438
1713,119715,6283
1681,119707,9823
3000,119698,128
1604,119695,9416
1873,119683,4415
4861,119682,15560
1603,119675,4961
2310,119670,9821
1711,119668,8197
2577,119665,30950
1432,119664,8860
1788,119656,320011
1580,119654,607
2340,119643,297
1445,119640,14908
1629,119632,20457
2776,119614,126996
1791,119594,26269
1667,119592,9770
1734,119590,27103
1535,119578,64802
2304,119577,4975
1794,119574,47452
1544,119567,330
2025,119558,9769
1658,119535,8067
1485,119528,1624
1671,119527,14583
2165,119517,77469
1602,119509,37244
1880,119506,35796
1617,119488,2118
1730,119485,9746
1606,119484,17832
32460,119472,158
1620,119468,9437
1612,119465,32519
2191,119453,54795
1860,119448,17139
7627,119434,163869
1474,119432,9446
1729,119396,184
1687,119395,4824
1498,119381,12723
1889,119375,26610
1594,119361,14585
1614,119360,10806
1635,119349,68924
2189,119346,51942
1644,119345,3597
2435,119336,24525
1640,119326,28353
1648,119324,33344
1727,119314,547
1888,119313,9715
1601,119311,22073
1824,119305,17133
2385,119304,12257
1707,119303,9714
1566,119282,11970
1643,119280,17589
2952,119256,8052
1809,119250,5910
2388,119248,27104
26974,119237,18415
1500,119229,9434
1447,119225,12489
1735,119223,9410
2586,119219,49981
1704,119217,489
6464,119215,14817
870,119214,9054
1661,119210,10871
2499,119207,82865
1841,119196,12488
1588,119190,10603
1653,119177,782
1625,119174,2649
1586,119173,4421
6975,119167,10234
1641,119164,9427
1595,119152,18519
1703,119142,10371
1457,119141,1968
1702,119137,9574
2197,119125,38621
1626,119123,14289
1527,119116,18
1425,119115,12145
2962,119114,1610
1526,119109,12499
1649,119107,25099
1754,119099,9411
1654,119095,29911
1573,119094,754
1605,119086,26180
1590,119081,8413
1660,119080,45153
3161,119079,30237
3518,119062,46625
1887,119053,14342
1615,119051,9433
2696,119038,9421
1563,119019,47686
1497,119013,9405
1466,119008,9366
1911,118998,3050
1488,118972,4477
1645,118971,1813
1598,118966,9458
1543,118964,125021
1762,118956,9457
1701,118954,2639
1748,118929,2666
1438,118928,9619
981,118927,52855
6335,118926,20689
1870,118925,78373
1896,118894,50043
2563,118892,8583
1589,118887,2142
1584,118884,686
1597,118883,8834
1552,118880,1701
1875,118866,55561
2280,118863,26618
1472,118859,18420
1900,118849,21334
2843,118843,1075
1639,118842,2255
63836,118840,34867
1489,118829,24662
2618,118826,13852
1844,118819,267
1596,118818,49462
1699,118804,22797
2324,118799,637
1883,118798,9452
1916,118789,9464
1861,118785,34582
1518,118771,2163
5888,118767,20992
1848,118755,9449
1468,118750,21915
1673,118749,4995
1772,118747,11568
1798,118744,17941
987,118742,63945
2275,118736,24746
5828,118735,81530
1852,118727,215373
1732,118715,115
1431,118708,9622
1473,118702,19952
1696,118698,19601
4144,118694,843
1453,118691,17894
1665,118689,1281
1562,118688,415
2562,118682,11526
2555,118665,22345
1490,118663,18423
2153,118661,9320
1517,118655,816
1631,118647,18355
1756,118643,9033
2320,118636,9445
1694,118632,2895
1688,118617,9444
1499,118615,9360
1693,118607,11831
2793,118604,9406
4775,118589,10696
1690,118583,8078
1608,118571,9772
1592,118570,20737
1733,118566,26941
2439,118564,31662
1541,118556,2058
1459,118548,66
1503,118541,13982
4217,118540,26580
1739,118539,32302
1609,118531,6072
77846,118528,12219
779,118523,32872
2169,118301,14557
4755,118178,27681
7355,118172,47168
1413,118163,18451
86,118158,10534
3057,118150,144953
1147,118147,10548
720,118114,
803,118113,49963
1449,118111,16448
1415,118100,49935
818,118073,12606
1482,118064,11844
140,118055,9302
103,118040,2045
64,118002,19760
816,117999,124645
736,117998,664
892,117991,44705
708,117979,8866
882,117965,58770
6474,117959,30529
1051,117958,27845
778,117951,627
1043,117924,30500
852,117918,10478
805,117913,1645
2008,117898,60033
742,117894,10280
626,117891,28121
1042,117887,9591
5570,117883,9299
842,117826,9431
1060,117802,10218
1044,117791,41843
651,117788,10801
1858,117786,10622
694,117774,20762
1384,117773,168535
747,117768,16299
762,117765,9879
781,117737,14553
1356,117731,199
743,117723,10535
848,117718,47907
673,117705,2300
692,117688,29621
1145,117677,79306
1358,117666,12498
1061,117665,819
1357,117631,7863
804,117628,11363
1537,117615,11239
637,117608,9099
998,117603,9400
1041,117589,11159
1040,117582,47199
1407,117571,4232
1546,117561,16375
1311,117550,31388
1059,117509,454
733,117500,9802
1365,117477,12709
992,117473,44465
3474,117468,26689
832,117438,3595
704,117420,9103
26947,117407,2061
628,117381,1592
1363,117372,21539
1417,117364,36758
1545,117359,38523
984,117357,85328
802,117333,9294
834,117332,92381
761,117331,9826
1123,117320,124837
1120,117318,1630
1361,117293,17204
1112,117284,37616
612,117283,23570
2292,117276,25723
605,117247,7300
788,117218,9327
1053,117202,23223
671,117128,3065
1390,117119,17795
107,117110,10874
719,117108,9304
707,117107,10990
691,117104,40001
102,117102,47475
893,117093,20318
1414,117091,27265
650,117071,18989
648,117060,954
1353,117057,25189
1111,117040,9305
991,117039,1770
1409,117038,2928
1420,117028,74239
990,117011,10861
837,117008,10830
92,117002,9095
1399,116999,9819
1391,116996,75
769,116992,
1493,116931,76996
1464,116922,638
1531,116920,109614
1050,116913,42314
1047,116908,11412
800,116905,26748
66,116839,11525
996,116830,9333
726,116827,46063
813,116823,34170
1446,116790,784
1502,116783,21626
785,116778,11543
663,116768,18414
1501,116762,118991
810,116756,11511
1450,116754,55936
869,116745,22479
1475,116743,28005
79,116731,9623
141886,116729,5900
1056,116722,25147
1063,116714,56830
829,116707,11962
1359,116705,9279
1429,116704,9404
1393,116695,9390
613,116684,47333
661,116683,10539
765,116669,7095
880,116654,9306
1642,116631,172545
780,116629,602
1398,116621,26949
118,116606,10324
1317,116601,61536
766,116594,26890
1310,116589,30180
1137,116587,44497
783,116583,10545
840,116571,18862
1455,116565,58911
609,116552,25059
833,116531,9308
611,116514,8766
731,116508,36915
1423,116506,55146
801,116493,38223
2342,116488,21589
104,116483,9614
2330,116481,18603
1411,116477,10549
725,116448,20759
4175,116447,32686
988,116442,58985
1004,116421,9625
639,116414,61752
1401,116410,31908
1049,116409,10586
1054,116404,49471
1575,116384,43771
1114,116378,21612
70,116367,755
799,116365,10779
1034,116361,11229
835,116353,18555
4350,116344,32458
986,116329,11076
125,116324,2074
711,116322,36355
809,116320,18550
830,116313,2925
881,116311,12559
6683,116308,513
1312,116293,41801
697,116289,12656
662,116287,10543
608,116282,275
782,116277,9566
635,116275,41852
664,116269,47502
61,116260,17182
1003,116259,11306
494,116253,2320
1416,116250,8818
1057,116242,9716
1410,116240,30285
849,116225,10061
786,116213,9268
1183,116209,409
838,116191,3573
656,116168,11107
619,116165,32308
87,116151,17414
1902,116141,32284
653,116136,8840
135,116130,9101
63,116126,10607
3282,116102,106837
640,116095,10988
1167,116059,38554
1484,116041,49806
798,116040,11228
1005,116000,10680
1366,115988,20539
839,115986,10546
1483,115964,884
724,115963,9100
647,115956,10684
705,115951,90214
100,115907,11062
1392,115906,13891
1516,115886,9977
1105,115885,25750
1006,115862,6346
836,115857,12123
1571,115856,11956
710,115851,23449
997,115847,47260
630,115837,36447
867,115836,23945
3574,115834,55667
784,115798,9894
886,115783,10723
95,115759,9208
1354,115751,145
1542,115744,9450
703,115742,43634
8504,115738,31146
866,115736,9303
101,115734,13685
885,115725,3587
1165,115715,124676
1351,115710,31640
88,115697,13997
2625,115693,9460
141,115685,11000
65,115683,9536
994,115678,18203
2609,115669,25471
113,115645,43566
74,115644,20927
1405,115641,3179
1046,115640,10938
94,115639,9283
1397,115633,41240
851,115632,549
737,115624,11867
1168,115610,49763
1113,115580,11112
748,115571,10547
1324,115535,52263
806,115530,31546
631,115509,19042
1352,115495,8744
808,115493,36344
1064,115491,11238
828,115472,18975
999,115438,9401
1367,115433,11674
117,115033,16934
30,115012,37557
2621,115005,33194
864,114936,132641
209,114928,31611
339,114924,2064
49,114916,8391
562,114906,11446
208,114898,9804
336,114888,95963
207,114887,9560
4,114885,31357
338,114857,9271
332,114852,12122
93,114825,12158
50,114814,629
124,114808,37975
206,114805,77350
205,114798,52856
335,114788,36141
665,114787,11902
204,114781,3512
32,114746,63
695,114736,37144
26915,114733,16233
7845,114720,11069
1,114709,862
202,114702,36834
333,114694,11381
203,114682,9090
45,114681,577
632,114671,38884
200,114666,79593
201,114663,47939
81,114660,400
327,114614,9067
330,114609,25066
328,114608,9059
322,114594,20306
9,114576,9091
312,114571,28033
198,114558,281
831,114550,28628
119,114536,78406
196,114508,9348
195,114496,18402
194,114478,10149
865,114474,42758
193,114436,10802
17,114388,4584
47,114369,807
76,114367,9102
191,114345,10533
190,114323,32646
7,114319,11860
679,114307,221917
1549,114303,45671
304,114296,161495
151,114287,11780
41,114279,31174
43,114272,35196
189,114241,58372
303,114214,12106
295,114210,2307
188,114194,11980
24,114168,12665
291,114151,18220
48,114148,10530
1554,114134,26422
129,114131,110972
301,114129,30304
28,114117,17015
294,114113,63020
721,114103,
187,114095,36196
292,114069,6950
26,114057,16420
688,114048,27281
83,114039,146599
27,114011,9263
14,113987,10858
186,113986,11472
77,113973,124626
89,113972,2086
283,113967,39310
185,113957,1642
325,113936,27993
279,113896,38722
280,113870,8438
62,113862,2054
44,113855,9312
753,113849,41007
20,113845,11517
73,113828,48750
401,113827,226229
26903,113824,37797
181,113820,9070
52,113819,11448
278,113808,17402
32554,113799,42994
114,113774,71754
8839,113762,13559
137,113756,5757
274,113755,40490
180,113749,2293
1087,113731,21202
179,113729,47608
7574,113725,18872
271,113691,28313
177,113690,8973
176,113677,9071
467,113674,26271
262,113670,19101
25,113627,451
627,113613,12520
84,113612,188588
888,113596,19004
44317,113580,62719
741,113568,9323
259,113552,6071
175,113540,9344
258,113538,37108
72,113537,28387
257,113501,9061
174,113500,19326
2,113497,8844
173,113492,9482
172,113481,9886
171,113464,17447
254,113463,87729
132,113451,11863
638,113448,2021
685,113443,33245
38,113442,33689
60,113419,11359
3046,113416,29371
407,113409,2654
96,113403,40154
715,113362,11876
251,113360,32631
46,113347,11861
112,113326,33542
57,113321,9089
1504,113314,93946
358,113305,16295
240,113303,27303
99,113283,63076
764,113280,22621
6,113277,949
722,113270,73183
3960,113269,18801
891,113253,10987
97,113247,406
170,113243,10428
244,113234,43475
3,113228,15602
767,113211,46732
243,113199,47867
239,113198,15789
10,113189,710
754,113188,35645
21,113161,8012
55,113158,97406
68,113149,4482
787,113147,52059
3446,113133,35292
69,113118,10634
236,113117,397
169,113114,9073
136592,113112,196257
131,113107,73067
18,113101,5
237,113097,10525
241,113089,21183
617,113083,4307
846,113080,46986
168,113071,6520
167,113044,259209
5,113041,11862
238,113028,27985
71,113010,11859
468,112966,10612
1555,112951,124642
3477,112950,13531
2483,112922,10722
1757,112913,11220
12,112896,12110
166,112887,13552
224,112883,1909
165,112864,1572
164,112857,8512
228,112854,62488
163,112851,8068
633,112844,47449
42,112819,11443
36,112818,687
714,112817,922
31,112792,9909
1406,112769,1802
850,112767,36266
15,112760,1408
219,112757,6715
40,112749,34615
78,112744,27526
161,112740,8963
22,112722,1710
160,112715,10329
59,112714,99040
728,112701,32513
39,112697,9603
745,112691,532
159,112688,20649
29,112682,902
51357,112681,12554
222,112679,22625
581,112651,32562
108,112646,89333
220,112643,18256
158,112642,8839
16,112641,524
35,112637,47018
3573,112634,65460
606,112625,10824
1795,112619,18205
603,112606,30528
696,112604,48260
144,112585,16388
105,112579,688
110,112573,197
585,112572,9066
218,112571,9382
388,112570,39953
156,112541,5894
667,112536,25087
216,112508,11017
54,112499,26441
155,112495,1873
215,112471,76
153,112462,414
147,112461,10474
13,112453,21032
80,112445,46785
384,112443,40480
145,112442,9737
217,112438,37141
343,112435,48287
34,112431,9598
148,112427,22279
23,112401,9691
32352,112389,185441
150,112384,568
82,112379,880
116,112373,51352
700,112368,25969
85,112365,8447
130,112364,32622
1428,112362,2892
11,112346,9087
146,112342,30765
1692,112318,29938
8,112302,45325
152,112288,34996
37,112286,139405
19,112281,9273
4750,112255,40508
7669,112130,164721
44421,112120,55676
69761,111845,47104
26886,111835,18674
232,111797,10451
383,111756,12160
382,111742,10395
450,111732,16297
452,111712,25440
571,111709,53185
381,111693,10449
496,111689,83718
366,111686,11596
340,111667,19855
690,111613,105045
334,111590,32636
213,111579,50797
3972,111512,12207
308,111507,109
380,111503,36955
306,111495,110
554,111488,41590
331,111454,46797
379,111438,8831
845,111424,48144
2876,111419,28032
550,111418,10635
9000,111408,77448
548,111400,9057
95752,111399,183386
2103,111359,41841
1133,111357,
2869,111342,124475
313,111333,22586
547,111323,17585
324,111309,36614
393,111301,11667
316,111282,2164
329,111280,193
2101,111271,65158
377,111257,1637
378,111256,15128
315,111255,2636
574,111252,17600
537,111201,12519
536,111194,43535
3848,111187,39473
98,111173,45549
318,111161,278
319,111149,9905
533,111143,8850
532,111127,11592
314,111112,14334
528,111094,35233
317,111070,11395
375,111054,49803
896,111019,26933
512,111003,25557
518,111001,10467
376,110997,8987
374,110989,11011
2462,110978,16780
516,110971,11858
302,110963,10452
514,110955,10872
372,110950,2788
513,110939,22588
300,110932,11450
3664,110916,26958
296,110912,680
305,110907,3586
580,110892,37345
299,110889,40156
214,110882,19155
58,110877,11010
8387,110857,11546
3838,110823,16139
371,110771,12280
309,110769,159185
558,110763,15139
6811,110759,14425
289,110737,9058
290,110729,527
875,110693,410921
505,110687,31586
281,110684,11593
504,110678,10447
287,110671,131957
502,110657,11231
126,110647,27793
282,110638,1945
288,110632,241
3463,110629,49338
370,110622,36593
184,110620,34574
5969,110613,11317
183,110604,48787
342,110598,236
369,110588,23333
275,110538,24070
277,110527,10510
1163,110521,86369
276,110516,8986
69821,110490,38940
759,110480,85778
368,110478,9359
367,110475,854
267,110443,11008
26870,110442,11067
272,110428,11318
1433,110425,197537
293,110413,101
387,110399,26352
600,110395,15477
270,110391,43742
614,110374,54850
261,110367,9587
575,110366,10897
268,110365,47504
6559,110364,20726
569,110363,31504
364,110357,8587
487,110353,22317
266,110322,4476
5893,110308,25284
484,110305,29918
53,110299,49133
263,110296,49980
482,110265,507
561,110259,85247
824,110246,12632
256,110216,6280
362,110213,10714
26865,110200,17809
255,110189,18713
391,110186,22067
1369,110171,64900
6827,110169,33783
361,110167,10660
5357,110157,24767
253,110148,628
5161,110146,46717
476,110137,59930
473,110123,12475
249,110116,13701
4048,110115,75490
252,110099,11777
472,110097,106143
360,110093,10879
326,110081,31439
471,110074,11934
248,110066,17207
470,110064,16097
246,110057,14275
74438,110054,18670
405,110027,8011
32456,110008,15283
250,110006,14819
247,110005,1024
6992,109951,6472
1444,109949,43775
1174,109942,64567
461,109913,18620
245,109906,72031
460,109891,41579
459,109890,2087
456,109842,13815
273,109836,3036
357,109831,712
356,109830,13
355,109813,888
447,109783,50463
1151,109781,18919
242,109771,10954
233,109759,20156
234,109758,18395
264,109731,17961
443,109729,24257
235,109707,522
757,109688,40751
231,109686,8467
227,109676,4954
341,109655,60855
230,109642,11929
225,109635,8984
698,109593,38867
735,109592,21588
229,109579,10531
3434,109578,34746
26854,109552,18998
2042,109520,11164
162,109508,26564
353,109506,9495
352,109504,34152
438,109493,19176
687,109491,124460
351,109484,10464
437,109480,26261
436,109456,2124
389,109454,41580
354,109450,29973
350,109446,10731
223,109445,2292
349,109444,9331
433,109443,18658
432,109439,11310
123,109424,11104
2516,109415,25749
564,109403,24405
756,109381,255546
7189,109376,31395
157,109370,1775
429,109361,26391
348,109348,11382
211,109340,49805
425,109306,57834
424,109305,19819
423,109303,178
422,109297,26203
5053,109288,20678
2036,109287,13962
421,109279,14522
420,109254,306
417,109219,16771
2284,109206,14785
416,109198,11853
5096,109190,11212
6788,109129,83714
1021,109127,24795
577,109120,21352
149,109093,30157
413,109068,13595
414,109067,46094
872,109066,11985
4458,109049,13794
345,109045,2759
344,109040,3049
409,109035,19092
408,109021,18069
26850,109020,32764
4749,109015,18885
889,109001,101230
7505,108906,22137
7108,108656,18857
98829,108624,10852
1148,108598,531
6723,108592,10619
477,108551,15765
337,108550,1587
4686,108539,8494
3400,108526,18890
3254,108525,8873
556,108515,26408
718,108500,11687
4067,108451,26333
6314,108442,12661
555,108399,319
5164,108395,35614
307,108394,108
8240,108366,33560
553,108358,11969
26843,108334,5187
552,108333,10057
6436,108330,8092
549,108328,20967
4711,108323,70042
5343,108311,17168
3440,108308,1499
26842,108281,11143
2106,108265,10419
320,108260,87078
546,108255,9607
544,108238,11074
844,108227,297645
760,108211,11101
26840,108188,7500
542,108186,13203
2875,108185,1049
678,108181,27768
543,108174,10442
7782,108171,9545
26838,108170,12664
540,108162,867
539,108160,858
538,108149,23210
4846,108148,12780
3248,108147,6279
535,108122,695
534,108101,10445
531,108071,11236
392,108069,18242
529,108065,14291
527,108052,424
5103,108037,11528
524,108002,14534
523,108000,47889
5102,107985,21845
521,107983,2088
519,107978,5550
520,107977,8005
517,107969,7007
2092,107952,15969
515,107943,1245
3663,107899,26957
2850,107895,77064
511,107889,18133
26835,107861,67595
8268,107843,10498
510,107840,8291
509,107822,713
508,107818,9800
507,107808,9559
2803,107798,9944
559,107779,161158
506,107756,9300
7192,107750,15797
32153,107745,33539
6857,107692,14282
551,107688,9479
2120,107665,10657
3208,107659,9644
501,107653,21450
582,107642,47507
3502,107630,41659
2552,107626,31503
497,107616,11971
500,107614,788
499,107613,31911
498,107611,2625
269,107566,32325
6204,107563,11244
493,107554,9516
492,107507,10440
491,107501,10502
490,107497,2246
6600,107492,41660
489,107478,12121
7354,107473,10433
363,107472,41647
621,107471,52873
488,107468,1413
178,107447,15730
5452,107438,11982
365,107426,1689
486,107413,42580
7117,107387,11811
485,107362,9593
483,107322,34024
567,107315,8223
481,107302,10909
480,107290,329
479,107286,6
1678,107282,19931
5691,107254,10285
573,107225,23637
2269,107211,4478
3920,107209,10434
475,107207,7984
474,107206,9386
7023,107156,9261
469,107151,2259
6531,107146,70912
466,107144,9255
1015,107131,6878
2052,107120,10439
465,107096,31642
3466,107091,12187
80217,107086,46697
464,107076,2019
64338,107065,17912
463,107057,4916
3450,107050,11520
1265,107048,137
5111,107034,9272
32078,107027,6593
4047,107007,10655
458,107004,35588
563,107002,51980
457,106977,5503
321,106966,12527
455,106965,1634
26819,106950,12088
453,106941,9024
7844,106936,17653
451,106926,18551
454,106918,37233
9005,106912,15613
59447,106911,41648
448,106881,10443
449,106880,20239
445,106873,26141
2045,106868,24736
3020,106856,37094
444,106834,34444
793,106810,124306
5055,106770,10423
92424,106757,148033
6166,106701,12139
442,106697,9739
441,106677,9571
440,106673,11566
2898,106664,10349
439,106660,49299
3835,106627,33408
1020,106611,864
435,106598,9612
434,106582,9350
2515,106557,25748
876,106544,38955
1437,106535,14832
3572,106521,39283
431,106519,6075
6025,106500,15278
428,106489,1607
121,106473,32119
427,106471,18215
3761,106469,9702
6233,106466,44968
3165,106455,22213
5962,106453,2149
426,106452,4722
568,106408,14587
285,106402,56428
419,106400,11041
4569,106393,32049
1441,106387,4104
418,106379,46924
6794,106375,10438
3213,106364,14919
26812,106356,27678
6822,106350,71940
26810,106341,14135
346,106339,12635
26809,106335,5051
446,106332,10997
1215,106308,766
8254,106307,11044
415,106292,9409
2071,106273,2887
1440,106266,31000
1325,106262,33519
3250,106246,7305
412,106226,10436
5076,106223,34723
410,106220,2758
6722,105839,10618
6261,105824,28881
3810,105813,19380
3263,105812,10158
3253,105793,8872
5023,105789,61418
26797,105764,41778
109249,105744,12124
4354,105699,17494
2808,105698,9349
1266,105695,33
1385,105690,8845
3262,105665,1923
70946,105643,26914
2253,105629,11597
34364,105577,41776
1570,105569,17991
1188,105488,10409
6468,105483,41670
6423,105481,37264
3268,105477,9876
3669,105466,23939
1396,105435,2322
3709,105428,11428
3247,105417,2005
3261,105415,11068
3274,105414,9605
2582,105399,18764
26791,105391,31962
4409,105378,19200
7624,105327,14684
3252,105323,9475
522,105275,10412
3495,105267,40841
3100,105265,293
1089,105236,500
373,105226,10427
7636,105217,13937
26788,105197,38143
1990,105179,41769
4063,105165,2613
8010,105159,13823
3063,105156,9264
2289,105151,10403
3045,105130,11790
2514,105128,10906
3256,105112,9869
1187,105107,41768
7017,105104,10538
3271,105046,9609
526,105032,41878
79469,105019,5899
26784,105001,36288
2084,104990,15300
2302,104952,10377
2083,104940,10437
3500,104928,54087
5018,104922,49410
2082,104868,10414
2822,104839,9096
3043,104837,40773
3267,104815,9367
8582,104810,36947
26782,104802,40082
3246,104797,1883
347,104779,10497
4060,104765,66599
7009,104756,2007
2800,104740,22611
2002,104714,943
31547,104706,53200
6850,104695,12772
3255,104694,11287
1037,104692,10163
1408,104691,9361
3265,104684,11782
26776,104652,11621
26775,104567,45145
861,104558,11134
3557,104549,10424
8273,104545,4507
2943,104507,2731
6676,104504,26246
5339,104466,28384
3260,104454,8293
6999,104452,10407
3614,104438,12518
2053,104437,11158
2953,104431,772
6997,104427,10410
2252,104412,10699
3919,104409,11569
3249,104389,11087
6829,104376,47898
1223,104361,530
1095,104348,9504
8132,104346,16219
6851,104321,47866
3802,104299,9278
3269,104291,10326
2268,104257,881
5159,104254,13225
6961,104237,11012
3259,104231,11259
3243,104187,10406
7179,104181,25095
3120,104114,10411
3258,104070,9374
3270,104040,16562
1094,104036,11386
565,104029,11655
7228,104009,14239
265,103994,18183
1993,103956,11187
5582,103924,14361
1342,103919,9529
3266,103905,10086
3264,103893,10206
6612,103888,26755
6780,103882,1358
1339,103874,6114
1241,103873,763
122,103859,11066
3257,103855,619
1171,103850,10608
52666,103793,1987
6442,103791,2470
6793,103786,11806
1377,103776,364
8892,103773,27816
1092,103772,402
3677,103767,14002
3272,103759,12143
1322,103678,41671
6022,103671,13199
6198,103670,7015
1320,103644,8077
588,103639,812
2817,103617,2038
4748,103596,16314
6721,103285,10617
5366,103253,20712
7613,103251,41003
5361,103247,12227
3809,103241,10276
1236,103130,37291
5034,103129,18317
5561,103125,13571
5843,103112,10750
3418,103074,1541
589,103064,280
3439,103060,1497
5307,103035,6393
8720,103007,53287
5597,103003,11504
145307,102996,45147
1372,102975,174
3712,102951,25562
6810,102945,7442
6978,102943,14022
593,102926,274
6476,102900,2071
3544,102898,26291
620,102855,88893
8158,102820,20289
2094,102803,10249
66915,102802,20421
1027,102798,8367
5841,102782,13888
6832,102768,11364
2024,102757,1411
5359,102753,32221
26750,102744,9588
2849,102741,49792
3662,102728,26956
26749,102722,5048
7020,102721,14904
2799,102719,28597
3528,102713,10333
3218,102687,47620
4351,102685,1089
6424,102603,11890
6240,102593,71142
3728,102592,21128
118334,102585,17792
2265,102558,11933
4862,102555,9585
1279,102536,339
6977,102526,10952
4221,102517,20704
7123,102511,2742
3869,102510,37137
6033,102500,53027
1611,102494,468
5970,102492,4032
2267,102469,30815
7620,102467,34328
6466,102456,41791
7025,102443,23908
1184,102426,38251
6318,102411,31633
4061,102388,17474
1191,102370,10174
4317,102343,26255
4787,102316,11521
26737,102307,36351
6203,102303,6524
26736,102293,17467
7007,102266,9319
2108,102250,2107
7005,102216,10804
7003,102181,2297
3426,102175,1713
26732,102164,12776
3386,102138,820
5279,102103,17990
7000,102070,9292
3774,102065,16096
5541,102059,9595
3489,102057,879
26731,102048,22828
6996,102034,8010
26729,102015,4539
1180,102014,54405
4203,102005,2453
2112,101969,13697
1271,101921,1633
1973,101917,11284
4290,101902,25221
5637,101898,21828
3108,101889,177
6944,101862,11846
3764,101846,16820
6971,101829,9065
5585,101821,32685
1177,101811,26561
46544,101798,43654
3436,101787,9079
26726,101786,25330
1126,101775,10379
1176,101765,1600
4200,101764,9594
1093,101761,10537
4040,101757,15413
6027,101748,14667
7101,101745,11821
5337,101701,28117
1175,101700,892
3358,101698,12186
3044,101669,11498
1280,101640,10404
7186,101625,27465
3437,101615,1496
3060,101605,11663
32464,101588,1772
4321,101587,1406
45969,101545,16270
1343,101540,1598
2266,101523,20096
98615,101522,55615
6797,101516,10337
6796,101507,650
1336,101492,32146
4688,101465,41784
1306,101458,10341
5689,101453,12647
4980,101452,1649
595,101414,10020
31290,101412,27549
6440,101410,290
3107,101393,2924
2142,101329,10380
2704,101318,2767
7010,101316,10995
8935,101301,13644
2124,101272,2907
26712,101254,20562
1190,101026,2469
6387,101020,47423
1379,100994,9086
7045,100944,10166
7044,100935,483
5346,100934,5203
116939,100912,9742
30723,100873,55309
4183,100842,38545
3141,100828,32669
6659,100814,9362
2916,100802,861
88024,100791,94725
3438,100758,1498
2327,100740,20701
26704,100685,1662
3103,100680,36094
3942,100663,40446
3940,100639,27767
64900,100625,9050
8689,100602,20876
2283,100594,24016
5033,100530,10170
1243,100519,18971
6812,100514,6723
2412,100507,1375
2986,100502,5549
4211,100486,38718
2089,100477,11135
3031,100475,11510
26702,100469,21168
7028,100449,10729
6180,100442,31598
3661,100438,26954
1268,100436,8428
2798,100419,11077
597,100405,114
7018,100404,11092
3697,100403,169
4318,100395,22414
26701,100339,14571
1192,100332,31225
3219,100318,2990
26700,100280,11131
1249,100263,9322
7951,100260,20481
8225,100258,19185
2162,100240,34636
4207,100232,12773
2249,100212,16384
6454,100211,2263
7012,100201,2612
6419,100200,111815
3425,100168,41823
3499,100157,1700
7002,100151,48745
1245,100150,379
5968,100143,14931
1966,100142,15389
4205,100140,4587
5438,100135,10169
2250,100134,91217
8493,100133,12651
1382,100114,10173
4951,100054,10847
7701,100050,9356
4216,100049,39934
3713,100046,51763
32943,100024,36843
2461,99994,25018
26695,99951,21344
1785,99939,9558
7004,99938,951
26694,99902,41821
5303,99892,2565
3476,99871,2291
26693,99864,2670
8580,99851,23378
7791,99850,11060
1610,99810,1669
3773,99800,16094
3765,99797,14864
586,99785,771
6235,99776,8996
2159,99763,10692
7487,99762,17993
2350,99750,41817
26689,99747,22189
6678,99731,20815
3723,99726,10264
2982,99710,32043
1179,99703,18129
2004,99700,928
6238,99699,12157
2113,99697,19158
1213,99685,769
2023,99674,242
5839,99669,12716
26686,99654,10485
587,99653,251
6974,99615,10168
26684,99611,27274
6518,99587,18886
3686,99582,1551
2879,99558,10975
1999,99528,11587
2291,99487,162
31747,99450,21433
1370,99423,1573
2616,99422,8592
1100,99371,2119
6966,99365,9556
590,99348,581
1277,99334,11673
26680,99329,9768
3429,99317,54825
3106,99291,59820
5840,99266,12717
1992,99253,11186
5334,99204,10164
3013,99180,18111
3130,99165,9586
5961,99160,9491
3705,99141,1727
5581,99128,18913
8893,99108,27815
5960,99091,24249
2012,99088,196
3105,99077,11005
4174,99073,2302
2699,99052,6488
5027,99044,11595
6671,99040,2891
1328,99030,41848
1169,99028,41326
3531,99014,123757
4392,99012,8217
3841,99005,11856
7193,98987,9548
5309,98966,11630
93040,98769,26397
1186,98724,1412
4684,98678,32330
3387,98645,11718
1307,98635,639
1091,98627,8491
2264,98625,5971
4682,98622,11342
4681,98621,249
4680,98577,7091
5646,98575,37606
4679,98554,2616
